crowd_density_norm,facial_discomfort_prob,audio_overload_score,physio_stress_prob,visual_confusion_prob,overload_probability,overload_level,crowd_weight,face_weight,audio_weight,physio_weight
0.0549943998992213,0.46002078,0.4957001442890033,0.003618830791725,0.9958556294441224,,High,,,,
0.0743330801020794,0.46002078,0.3704516042806433,0.0212818676620267,0.9958624839782716,,High,,,,
0.1085210909074,0.46002078,0.3766310751029266,0.0082466149173259,0.9958656430244446,,High,,,,
0.1250971156345819,0.46002078,0.731461084490104,0.0258401904364863,0.9958685636520386,,High,,,,
0.1592851672724023,0.46002078,0.4394902130283298,0.0190637691614357,0.9958842992782592,,High,,,,
0.1882932079929393,0.46002078,0.480238671767438,0.0340242787033443,0.9959018230438232,,High,,,,
0.2220495988597361,0.46002078,0.6098535514511695,0.0070103115595447,0.9959130883216858,,High,,,,
0.2596046371775408,0.46002078,0.5645723331486807,0.0084584545880982,0.9959270358085632,,High,,,,
0.289907639794899,0.46002078,0.257797407235421,0.0303203683769047,0.9959433674812316,,High,,,,
0.3240956710164695,0.46002078,0.6196780334578611,0.0097876572181761,0.9959557056427002,,High,,,,
0.3549166951418058,0.46002078,0.7458101844956674,0.0262973800733023,0.9959421157836914,,High,,,,
0.3857376376021427,0.46002078,0.6108166834477742,0.0143759040526153,0.9959110021591188,,High,,,,
0.3999827084571717,0.46002078,0.6087270256242165,0.0168889556928277,0.9958943724632264,,High,,,,
0.4078390447375515,0.46002078,0.5745252889725975,0.0137977930260978,0.995881736278534,,High,,,,
0.4091340882993721,0.46002078,0.5218169019359025,0.0088896641245549,0.9958758354187012,,High,,,,
0.4093930071802368,0.46002078,0.5990908203020808,0.0091746829236552,0.9958619475364684,,High,,,,
0.4096520485586007,0.46002078,0.5523680877082596,0.0111482918529063,0.9958510994911194,,High,,,,
0.4089613668254631,0.46002078,0.5836236639244902,0.0091537572246813,0.9958468079566956,,High,,,,
0.4097383276305558,0.46002078,0.2709663542323711,0.006512195225225,0.9958465099334716,,High,,,,
0.4076663232636425,0.46002078,0.5289031010732459,0.0584784154858304,0.9958451390266418,,High,,,,
0.4069757231955043,0.46002078,0.5274764379265754,0.0157334947852331,0.9958444833755492,,High,,,,
0.4059397210120476,0.46002078,0.4666211494226445,0.0134636421797354,0.9958532452583312,,High,,,,
0.4049037188285909,0.46002078,0.254132196943624,0.0042355479784198,0.995858073234558,,High,,,,
0.4062850414623665,0.46002078,0.5258111425279878,0.0055222123990443,0.995858073234558,,High,,,,
0.4125010545631066,0.46002078,0.5294984244931531,0.0038073264401356,0.995859920978546,,High,,,,
0.4210480317441245,0.46002078,0.5309118453186926,0.0034113196584786,0.9958488941192628,,High,,,,
0.4223429936409456,0.46002078,0.5341547744182307,0.0056857276844034,0.9958529472351074,,High,,,,
0.4156953401854317,0.46002078,0.5228880231105905,0.0025116576890118,0.9958611130714417,,High,,,,
0.4018819913501759,0.46002078,0.5987940629033575,0.0196795806135812,0.9958593249320984,,High,,,,
0.3880686425149202,0.46002078,0.6454241228878346,0.0053478051863429,0.995854377746582,,High,,,,
0.3741689737752096,0.46002078,0.6152268674242805,0.0041340255465486,0.9958543181419371,,High,,,,
0.365190356239418,0.46002078,0.5591929996391627,0.0046205830927521,0.9958614110946656,,High,,,,
0.3348872923733103,0.46002078,0.6690366106553199,0.0125534433819972,0.9958651065826416,,High,,,,
0.3158939326207711,0.46002078,0.2442029001068477,0.7073834450788412,0.9958705306053162,,High,,,,
0.2827418831664074,0.46002078,0.6245589125449442,0.7560545275657796,0.995877206325531,,High,,,,
0.2485538519448369,0.46002078,0.5351241397840567,0.4358074723780911,0.9958854913711548,,High,,,,
0.2195458316405497,0.46002078,0.6772478260956405,0.653961326733284,0.9958897233009338,,High,,,,
0.1799187889558317,0.46002078,0.5287455309655343,0.6642913146600451,0.9958784580230712,,High,,,,
0.1461624389215346,0.46002078,0.4979667398198217,0.697325101395418,0.9958673715591432,,High,,,,
0.1119744076999641,0.46002078,0.6814339451108766,0.7391858033171314,0.9958412647247314,,High,,,,
0.0839160798828037,0.46002078,0.5234907075729097,0.2943409816215491,0.995826780796051,,High,,,,
0.0530950353412175,0.46002078,0.5671382754377191,0.7012547385471928,0.9958162307739258,,High,,,,
0.0388500257349381,0.46002078,0.5519422028940426,0.7598225736023314,0.9958174228668212,,High,,,,
0.0309936894545582,0.46002078,0.2136167383999634,0.9894432116110314,0.9958038330078124,,High,,,,
0.0309936894545582,0.46002078,0.5798781191709347,0.991508446165828,0.9957799315452576,,High,,,,
0.0314253553296444,0.46002078,0.6733849447261379,0.99228414915454,0.9957685470581056,,High,,,,
0.0380730292014081,0.46002078,0.6783337405090907,0.9564134128986712,0.9957640171051024,,High,,,,
0.0435120355604932,0.46002078,0.6447989069329851,0.9410379173897184,0.995753526687622,,High,,,,
0.0468790426567274,0.46002078,0.6495973454000932,0.9880565890914604,0.995735764503479,,High,,,,
